Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
5322,d7C9acA3eB6Afb6,"Lowery, Morris and Carr",http://robbins.com/,Northern Mariana Islands,Reduced optimizing matrix,2021,E - Learning,3317
5323,dB7dF5ee0E1E0FA,Stevens-Roth,http://www.hardin.com/,Niue,Synergized optimal firmware,1997,Broadcast Media,9146
5324,1Fd07ac04C845Fe,"Holder, Wilkinson and Underwood",https://rodriguez.net/,France,Future-proofed solution-oriented standardization,2017,Business Supplies / Equipment,3745
5325,c3eEe0259bd2C7d,Farmer-Colon,http://gallagher-sanders.info/,Syrian Arab Republic,Team-oriented 5thgeneration process improvement,1981,Government Administration,2237
5326,1a397f41A5eD6F8,Dunlap-Mcpherson,https://www.hickman.com/,Bosnia and Herzegovina,Cross-group discrete approach,2006,Maritime,9302
5327,f8C9AB71b57a8bB,Schwartz-Patel,http://www.atkins.net/,Kyrgyz Republic,Diverse empowering hub,2018,Automotive,1153
5328,b8798bd7714fc35,Greer-Houston,http://www.krause.com/,Venezuela,Devolved incremental alliance,1990,Management Consulting,2040
5329,F7dAE35fEe7CAd8,Haynes-Roberson,https://chan.com/,Luxembourg,Open-architected multi-state contingency,2017,E - Learning,3698
5330,012FFF7DFE5dEeE,Stone-Archer,https://cameron.net/,Turkmenistan,Reverse-engineered clear-thinking initiative,2020,Media Production,8518
5331,657ABbFecC5B88D,Whitney PLC,http://abbott.info/,Dominican Republic,Polarized content-based budgetary management,1989,Farming,1916
5332,BE9E4BF352218Eb,Riddle-Yang,https://burgess-klein.com/,Pitcairn Islands,Pre-emptive next generation database,1972,International Affairs,6372
5333,B1c8a0CAF0F6aDF,Zamora Group,https://www.richard.biz/,Gambia,Triple-buffered dedicated migration,1983,Machinery,5213
5334,20BEC61Fbb1DdCE,Carson-Ball,https://www.mueller.com/,Monaco,Robust actuating portal,2002,Photography,3308
5335,631BCB6fdaDD362,Christian-Forbes,https://www.walker.biz/,Denmark,Advanced analyzing policy,2002,Industrial Automation,2306
5336,df0AcF7ba11dC26,Tapia-Bright,http://www.preston.com/,Fiji,De-engineered 6thgeneration moratorium,1992,Electrical / Electronic Manufacturing,2595
5337,39bFfaE3ad8DEFA,Bender-Wolfe,http://www.kaufman.net/,British Virgin Islands,Phased disintermediate portal,2018,Paper / Forest Products,4575
5338,45296fEDA86ef6B,"Harris, Coleman and Villanueva",https://carlson-young.com/,Vanuatu,Virtual fault-tolerant approach,1971,Medical Practice,7007
5339,5FbFC4EBA4E3Aa4,Haas Group,http://www.noble-zuniga.com/,Palestinian Territory,Upgradable leadingedge service-desk,1981,Aviation / Aerospace,8152
5340,9E3d2924Ccb8c6a,"Hendricks, Madden and Salinas",https://frey.com/,Samoa,Synchronized impactful orchestration,1988,Animation,1694
5341,B5C86e2eb41cd5F,Nixon Inc,https://www.avery.com/,Saint Helena,Organized multimedia contingency,1991,Photography,2301
5342,BFF89aEDcd8D83F,Beltran and Sons,https://www.barr.com/,Nicaragua,Proactive directional interface,1991,Electrical / Electronic Manufacturing,4737
5343,f7eF1E911ec63AA,Duffy-Gilbert,http://www.dalton-faulkner.com/,Saint Lucia,Visionary bi-directional encryption,1971,E - Learning,6656
5344,D95c2778d3D7ffd,"Dalton, Lowery and Hooper",http://www.wilkinson-mcdowell.com/,Western Sahara,Automated holistic benchmark,1992,Ranching,9666
5345,DF6CcEcf6A8CEBB,Fuller Group,https://livingston.com/,Philippines,Managed dedicated model,1973,Facilities Services,7342
5346,8dE8468445Ee19d,"Craig, Lewis and Zavala",https://jacobs.com/,Guernsey,Multi-tiered content-based superstructure,1997,Facilities Services,2869
5347,bF9CE5F0b22ceBB,Mccoy-Sloan,https://www.chase.info/,Martinique,Monitored incremental contingency,2007,Philanthropy,53
5348,faE9bbc271c3a72,"Randall, David and Sutton",http://www.daugherty-maynard.com/,Malta,Public-key zero tolerance neural-net,1970,Photography,2760
5349,53D20f09c8f55BB,Bradshaw-Ford,https://www.wilkins.com/,Mayotte,Quality-focused incremental conglomeration,1992,Nanotechnology,282
5350,DF6d3Ea32BcEDd5,Rojas-Werner,https://spencer-hays.com/,Bahamas,Realigned zero tolerance superstructure,1990,Media Production,8293
5351,6FCFFe71aA24ea9,"Avery, Marsh and Mora",https://spears-white.net/,Bermuda,De-engineered bi-directional middleware,2000,Shipbuilding,5471
5352,943AE0F1cdADC6e,"Duran, Dean and Chavez",http://www.parks.com/,Portugal,Ergonomic exuding matrix,1983,E - Learning,8986
5353,F83617465Bf4154,"Barajas, Silva and Waller",https://www.francis.biz/,Azerbaijan,Virtual object-oriented time-frame,1978,Entertainment / Movie Production,6707
5354,f5773A3eEFbcd4C,Walter-Williams,http://martinez.info/,South Georgia and the South Sandwich Islands,Programmable bifurcated implementation,1982,Aviation / Aerospace,7011
5355,fCA89E73a6Ad5Ef,"Palmer, Collins and Huerta",https://www.flynn.info/,Palestinian Territory,Upgradable object-oriented service-desk,1995,Cosmetics,8803
5356,027304E2A92df4b,"Carney, Gilbert and Delgado",https://www.sloan.com/,Indonesia,Down-sized intermediate intranet,1973,Alternative Dispute Resolution,1459
5357,D62bc99dEDBDB03,Duncan-Beasley,http://www.faulkner.com/,Cuba,Business-focused empowering service-desk,1986,Consumer Goods,9352
5358,CfdabF95f96884C,"Liu, Drake and Pierce",https://acevedo.com/,Bouvet Island (Bouvetoya),Face-to-face full-range focus group,1973,International Affairs,8107
5359,B51fCB9D17B2095,Church Inc,https://campbell-richard.net/,Korea,Innovative full-range pricing structure,1981,Alternative Medicine,4708
5360,F8b4511479732c8,Harding and Sons,https://weber-morgan.biz/,Romania,Diverse maximized functionalities,2014,Information Technology / IT,5381
5361,1CA5dA1cD0adBDd,Cochran-Patterson,http://www.whitney.com/,New Caledonia,Managed bifurcated benchmark,1986,Staffing / Recruiting,1423
5362,05befEedff6E828,"Wilkinson, Miranda and Lamb",http://www.arroyo.com/,Guatemala,Profit-focused actuating database,2017,Automotive,5262
5363,1e539A128c2deBE,Paul-Ayers,https://baker.com/,Sri Lanka,Assimilated asymmetric workforce,1998,Banking / Mortgage,1171
5364,b942aaaEF088C04,Berg Inc,http://www.dorsey.com/,Saint Helena,Triple-buffered multi-state matrix,1994,Broadcast Media,8495
5365,671cFbb2884720c,Collier LLC,https://hendrix-arnold.biz/,Bouvet Island (Bouvetoya),Reduced disintermediate forecast,1989,Tobacco,690
5366,fDD3B1Be5dE3483,Daugherty and Sons,https://sloan.org/,Saint Pierre and Miquelon,Enhanced holistic neural-net,2018,Printing,6529
5367,2612aFBBb73ea9b,"Reeves, Barber and Barron",http://moses-hickman.com/,Israel,Implemented executive extranet,2001,Financial Services,2451
5368,DbcBCDfBDaAC92a,"Robbins, Schultz and Dorsey",https://kaufman.org/,Switzerland,Cross-platform holistic solution,1974,Cosmetics,1293
5369,935e387cAA5Cf62,Bowers and Sons,http://brown-lutz.org/,Palau,Team-oriented value-added archive,1983,Wireless,9753
5370,d09c569CbE4FA0F,"Barrett, Werner and Schneider",http://www.johnston-kidd.org/,Iran,Vision-oriented real-time time-frame,2002,Environmental Services,1617
5371,002FdEa9cc953E3,"Mckay, Rubio and Campbell",http://www.sampson.com/,Hong Kong,Profound explicit budgetary management,1978,Health / Fitness,4023
5372,328B88d974aFE9b,Huffman PLC,http://www.haynes-davidson.net/,Bolivia,Fully-configurable 3rdgeneration access,1987,Supermarkets,7924
5373,aCdF1Dc2D9af9eB,Wagner-Flowers,http://hampton-mcknight.com/,Honduras,Pre-emptive tertiary infrastructure,1979,Online Publishing,9082
5374,d00B6fBB06ceC58,"Cain, Gaines and Martin",https://maldonado-harris.com/,Poland,User-centric transitional matrix,2001,Real Estate / Mortgage,2816
5375,dc89779B07D1bDc,Ramsey-Downs,https://www.frey.org/,Yemen,User-centric object-oriented hub,1992,Leisure / Travel,2429
5376,FFACfC95dbFab06,Rice LLC,https://brandt.biz/,Palau,Visionary user-facing algorithm,1991,Fine Art,7744
5377,cEaC9114bccd55C,Merritt-Cooper,https://www.andrade-osborne.com/,British Indian Ocean Territory (Chagos Archipelago),Public-key needs-based benchmark,1972,Government Administration,8814
5378,eaAADDdbadBeeCc,Swanson and Sons,https://mejia-lucas.com/,Kyrgyz Republic,Triple-buffered content-based collaboration,1982,Computer Games,1915
5379,D510FE9EBa0dffA,"Johns, Mcknight and Wallace",http://www.charles-harvey.com/,Greenland,Devolved 4thgeneration implementation,2016,Package / Freight Delivery,1620
5380,D900eEaBd7cE30D,Hamilton Group,https://www.bentley.net/,San Marino,Multi-tiered local monitoring,2009,Newspapers / Journalism,8697
5381,93cEA796F4b1Eab,Morales Group,https://www.fernandez.com/,Denmark,Cross-group systemic model,1975,Medical Practice,9010
5382,bc61CB2e1f86e48,Rios Inc,http://www.barton-cooke.info/,Guatemala,Multi-channeled holistic ability,2007,Political Organization,1934
5383,01AEDDc6Cf9e205,Rollins-Lester,http://deleon.org/,Malawi,Ergonomic systemic middleware,2020,Automotive,7945
5384,8Da9eddd76abdfd,"Valenzuela, Valencia and Collier",https://klein.com/,Seychelles,Distributed 3rdgeneration encryption,1992,Hospitality,4087
5385,087E2b47ECB3Abd,"Baxter, Ramirez and Morrison",http://www.brennan.net/,Brazil,Polarized homogeneous framework,1995,Consumer Services,3687
5386,c086c0dDb8Dbcc6,Shelton Group,http://www.knox.info/,Namibia,Adaptive bifurcated artificial intelligence,1976,Glass / Ceramics / Concrete,2009
5387,7698A79CA0BbcDA,Herman and Sons,http://www.bradley-skinner.com/,Australia,Persevering human-resource hierarchy,2007,Other Industry,6367
5388,1edcC44C63740BD,Nunez-Lang,https://www.kemp.com/,Iran,Multi-lateral background monitoring,2017,Government Relations,6889
5389,EB1b53fcBd8DBC7,Hoffman-Clayton,http://www.gardner.com/,Greece,Open-source maximized initiative,2007,Computer / Network Security,1189
5390,8FADd18C16aFffb,Avila-Mitchell,https://mckay-stuart.com/,Egypt,Public-key client-driven analyzer,1976,Maritime,4379
5391,c25cFc32180FB5d,Nguyen Group,http://cross-fry.com/,Moldova,Self-enabling web-enabled intranet,1984,Accounting,2033
5392,3Ff2fB31eb91ABA,Camacho-Forbes,https://spence.com/,Brazil,Multi-channeled system-worthy circuit,2009,Machinery,4175
5393,7AEF7b795fcCaa9,Mccarty-Moses,http://www.watkins.org/,British Indian Ocean Territory (Chagos Archipelago),Devolved upward-trending capability,1998,Civil Engineering,1961
5394,5F95EAEfc7ffBc5,"Farley, Delacruz and Boone",https://www.wilkinson.com/,Northern Mariana Islands,Configurable 5thgeneration data-warehouse,1997,Hospitality,6153
5395,9dD0Ed304B01dD8,Roberson-Cochran,http://molina.com/,Estonia,Pre-emptive neutral task-force,2009,Consumer Electronics,4313
5396,B919EA9dBf7acbe,Harding and Sons,https://cabrera.com/,Svalbard & Jan Mayen Islands,Business-focused real-time Graphical User Interface,2019,Printing,9627
5397,EEccae42819CB74,Moran-Yu,https://www.gardner.com/,Kyrgyz Republic,Assimilated bandwidth-monitored synergy,1990,Think Tanks,3336
5398,2DacE9fdA0D36e8,Michael Group,https://cummings.com/,Congo,Compatible 5thgeneration interface,2005,Military Industry,209
5399,0856E1Fc4732480,"Garner, Ruiz and Hill",http://sweeney.net/,Saint Martin,Pre-emptive explicit alliance,2009,Retail Industry,3201
5400,BE04e924eE53CF2,Ortiz-Blackburn,http://flowers-david.com/,Pitcairn Islands,Versatile logistical standardization,1970,Accounting,2778
5401,45D3AB5CeFfcf6E,Zuniga-Fry,http://www.chandler.com/,Bermuda,Devolved grid-enabled installation,1980,Health / Fitness,6621
5402,DC5A7258ba3fE2f,Benson-Li,http://pratt.info/,Lesotho,Inverse foreground leverage,2014,Alternative Dispute Resolution,720
5403,F94DE44C3CB6d84,Monroe and Sons,http://frey-drake.com/,Solomon Islands,Re-contextualized tertiary emulation,1982,Think Tanks,5544
5404,7aba04aBdFEd771,Vang PLC,https://www.walker.com/,Guernsey,Centralized dedicated Local Area Network,1970,Legal Services,246
5405,c3e4F8Eaea0FdDC,Rowe PLC,http://mullins.com/,Thailand,Cloned dynamic portal,2015,Legal Services,9404
5406,467aB6b08F0EC9A,Carney LLC,http://www.wood.net/,Cote d'Ivoire,Open-source neutral installation,2000,Airlines / Aviation,8048
5407,6f2afd54429C8F7,"Stewart, Soto and Delgado",http://www.molina-landry.com/,Bhutan,Synergized reciprocal parallelism,1975,Veterinary,6225
5408,3dEf5Ec8C8152E5,Spears and Sons,http://schultz.net/,Northern Mariana Islands,Networked zero administration monitoring,1972,Translation / Localization,244
5409,59b0daAFfdAfC4A,Carr and Sons,http://www.rowland-matthews.com/,Latvia,Horizontal impactful alliance,1990,Mental Health Care,6852
5410,CDEBDfB6E722717,"Meadows, Mccoy and Shannon",https://www.garza.com/,Georgia,Multi-channeled modular artificial intelligence,1991,Think Tanks,3897
5411,F5F7DDfef2CD9Da,"Best, Vargas and Brady",http://kent.com/,Korea,Enterprise-wide responsive encoding,2018,Packaging / Containers,1742
5412,75C1b31fF0bdEcc,Thompson PLC,https://www.rivers-melendez.com/,United States Virgin Islands,Pre-emptive secondary attitude,1982,Design,8277
5413,E0FCDb0C1A130BB,Wu PLC,http://www.cooper.info/,Monaco,Automated contextually-based standardization,2022,Apparel / Fashion,2293
5414,45C2aD6A7d67477,Murillo PLC,https://perkins-schaefer.info/,Israel,Future-proofed national website,1992,Law Enforcement,2736
5415,A1DAFEfccd1d012,Carter-Davenport,https://norris.com/,Marshall Islands,Monitored value-added strategy,2021,Government Administration,1086
5416,3Aef956CAdaaBee,Mcdaniel-Small,http://www.spence-mcmahon.com/,Svalbard & Jan Mayen Islands,Optional local benchmark,1970,Investment Management / Hedge Fund / Private Equity,9834
5417,66Bf01DFf4Cf3ac,Gray-Delgado,https://soto-schmitt.com/,Belize,Team-oriented high-level open architecture,1987,Food / Beverages,5050
5418,3beccB573AcaeBA,"Lucas, Bradshaw and Hansen",https://krueger-nolan.biz/,Turks and Caicos Islands,Cross-group even-keeled service-desk,1989,Import / Export,676
5419,d463f9aFC776931,Hodges-Odom,http://www.richard.org/,Azerbaijan,Adaptive optimal migration,1972,Food Production,4892
5420,4EE993b3e3c99f6,Pennington PLC,http://brooks-carrillo.info/,Liberia,Configurable value-added support,1981,Railroad Manufacture,9105
5421,C0EEAC5CDC71cc8,Beck PLC,https://www.phelps.com/,Lithuania,Reverse-engineered local synergy,2016,Chemicals,175
5422,c97f5859baC5fa8,"Lam, Mata and Gardner",https://www.decker-chambers.com/,Zimbabwe,Reactive homogeneous encryption,1989,Luxury Goods / Jewelry,1204
5423,ea2e26f27d19D75,Caldwell Group,http://www.underwood-case.com/,Ghana,Streamlined systemic standardization,2009,Performing Arts,3919
5424,Cc3368A92c16eC4,Arnold Group,https://www.calderon.info/,Ireland,Distributed hybrid monitoring,2022,Alternative Medicine,8779
5425,FA3e8a2D56daFFA,Wang-Kim,https://www.vaughn.com/,Papua New Guinea,Automated multi-tasking capacity,2001,Capital Markets / Hedge Fund / Private Equity,9911
5426,ba82c451b4FAafB,Guerra-Ellis,http://www.carr-david.com/,Solomon Islands,Streamlined real-time function,2003,Photography,4482
5427,Aa3dB13aE2AbfeD,Evans and Sons,https://www.wall-lowery.com/,Serbia,Cloned content-based artificial intelligence,1997,Publishing Industry,8468
5428,c378BA3aEd5eBb4,Gaines and Sons,https://www.walton-cordova.com/,Zimbabwe,Virtual clear-thinking flexibility,1978,Writing / Editing,5825
5429,97B33acA536aDEa,Mcclain-Fuentes,http://golden-graham.com/,Estonia,Open-architected system-worthy orchestration,1988,Gambling / Casinos,4908
5430,c9ac0DF2aDb5bD3,Burch LLC,http://www.ho.com/,Martinique,Re-contextualized uniform framework,1982,Photography,6097
5431,AbdD0Cd2DBdD226,Henson LLC,http://www.logan.org/,Maldives,Extended multimedia access,1995,Automotive,6672
5432,8Db65Def98994b0,Contreras-Bowman,http://krueger-costa.net/,Armenia,Networked object-oriented middleware,1973,Individual / Family Services,2998
5433,7dc13cD1FCFba34,Calhoun and Sons,https://hebert.info/,Estonia,Digitized holistic open system,2016,Renewables / Environment,7383
5434,48Eb4bEf49Ce71c,Zimmerman and Sons,https://schmitt-maldonado.biz/,Madagascar,Stand-alone 24hour product,1984,Food / Beverages,5837
5435,77dCE1BB1cb355D,Swanson-Rosales,http://www.logan.com/,Saint Kitts and Nevis,Sharable content-based open architecture,1970,Alternative Medicine,1295
5436,1d1A82997fa8f1a,Clayton Ltd,http://www.vang.com/,Luxembourg,Realigned contextually-based product,2016,E - Learning,3841
5437,BfFd4b6bE2AF788,Jones-Burton,https://www.campbell.biz/,Israel,Upgradable scalable attitude,2019,Newspapers / Journalism,5178
5438,2DBaa439a61d9C5,"Collins, Hancock and Griffith",https://jensen.com/,Togo,Open-architected uniform hierarchy,2010,Translation / Localization,4700
5439,cB5E2b203cA3Dca,Vaughan-Andersen,http://foley.com/,South Africa,Adaptive logistical matrices,1992,Utilities,7182
5440,c4d148421C88aF5,Howe-Kaufman,https://mckee-hughes.biz/,Chile,Persevering stable data-warehouse,2015,Financial Services,4237
5441,327aC7f477FCAcC,Acevedo-Sloan,https://www.bullock.org/,Guyana,Enhanced demand-driven policy,2001,Defense / Space,5721
5442,4cF9DbD8b2eCB87,Moss-Case,http://www.fitzpatrick.org/,Dominican Republic,Synergistic maximized infrastructure,1991,Publishing Industry,6281
5443,dd1467a75a12F90,Wood-Haley,https://spears.biz/,Bosnia and Herzegovina,Open-source bottom-line pricing structure,1979,Wine / Spirits,3958
5444,42BcbAF8cbF9D15,"Moss, Gillespie and Stanley",https://brennan-patrick.org/,El Salvador,Phased intangible extranet,2012,Hospital / Health Care,5486
5445,fE1DCE80A61eCAf,"Singleton, Hampton and Barnes",https://bell.com/,Greenland,Enterprise-wide zero tolerance access,1978,Defense / Space,8951
5446,2dBDAEeBf3Ede6F,Hanson Inc,http://mcdonald-salazar.info/,Niue,Decentralized fault-tolerant open system,2007,Translation / Localization,2466
5447,df6b0ecf037F0eD,Barr Group,http://edwards.com/,Wallis and Futuna,Programmable motivating structure,2006,Commercial Real Estate,6083
5448,ff638df25dB13aB,Richards Group,http://www.soto.com/,Western Sahara,Object-based cohesive initiative,2001,Industrial Automation,5755
5449,d2AcECcc58e45F4,"Waller, Fields and Livingston",https://harvey-mcmillan.com/,Morocco,Customer-focused composite database,1982,Airlines / Aviation,6273
5450,61Bc29D91D337E4,"Hubbard, Collins and Pace",https://hamilton.com/,Wallis and Futuna,Customizable maximized paradigm,1989,Information Services,3202
5451,49fd39Dc54CdBAb,Downs-Ballard,http://www.holmes-franco.com/,Kazakhstan,Horizontal human-resource hierarchy,2015,Packaging / Containers,6355
5452,EB76C03a7fcCf95,Payne-Clements,http://parsons.com/,Austria,Reactive human-resource access,1978,E - Learning,936
